request, what is the area
inform, north part of town
inform, expensive thai food
reqalts, thats great what else is there
null(), noise
thankyou, thank you goodbye
inform, expensive
request, the address
request, phone number
inform, moderate
request, what is the address
thankyou, thank you good bye
request, address
inform, thai food
reqalts, how about european food
null(), sil
inform, uh i dont care
null(), would you like something
inform, south
null(), noise
affirm, correct
inform, north
null(), noise
inform, looking for hungarian food in the north side of town
request, the price range
request, can i have the phone number
reqalts, how about a restaurant that serves thai food
inform, indian food
request, what is the phone number and address
reqalts, is there anything else
inform, a cheap restaurant in the south part of town
reqalts, how about european food
null(), breathing
reqalts, how about british food
inform, moderate
request, could i have their phone number as well
reqalts, how about french
reqalts, next one
affirm, yes
request, can i get the address
reqalts, what about chinese food
request, price
thankyou, thank you good bye
request, what is the address and phone number
inform, im looking for a cheap restaurant in the west part of
reqalts, what are my other options
inform, i dont care
inform, west part of town
confirm, do they serve unintelligible food
inform, any
request, what is the phone number
request, the post code
reqalts, what about center area
inform, vietnam
affirm, yes
inform, i dont care
affirm, yes
inform, thai food
request, can i have their phone number
inform, moderately
thankyou, thank you good bye
request, okay the address
inform, i want cuban food
request, what type of food do they serve
affirm, yes
inform, christmas food
inform, moderately priced
request, type of food does pizza hut serve
inform, scandinavian food
request, whats the address and phone number
inform, restaurant in the west part of town that serves
thankyou, thank you good bye
inform, north
inform, food
request, whats the phone number
request, address
inform, im looking for asian oriental type food
request, what is the address
request, whats the phone number
thankyou, thank you goodbye
null(), noise
request, what part of town
inform, catalan
thankyou, thank you good bye
inform, it doesnt matter
negate, breath no american food
inform, food
reqalts, how about indian food
inform, i dont care
inform, dont care
null(), system
inform, im looking for an expensive restaurant in the south part of
inform, asian oriental
inform, may i have a moderately priced restaurant serving english
inform, in the south part of town
inform, center
thankyou, thank you good bye
request, can i have the area of the venue
inform, i need an expensive restaurant in the east part of town
inform, canapes
inform, i want a cheap restaurant in the north part of town
inform, expensive restaurant
inform, restaurant in the north part of town that serves hungarian food
request, phone number
thankyou, thank you goodbye
reqalts, what about thai food
inform, east
inform, any part of town
bye, see you good bye
null(), unintelligible
thankyou, thank you good bye
inform, im looking for a restaurant that serves italian
inform, a indian restaurant
null(), sil
request, do you have the address
inform, i would like to find a cheap restaurant
negate, wrong no
null(), noise
thankyou, thank you good bye
null(), noise
inform, i want an expensive restaurant in the east part of town
request, uh does it serve
affirm, yes
reqalts, anything else
inform, a cheap
affirm, yes
request, phone number and address
request, may i have the phone number
negate, no
inform, i dont care
request, phone number
null(), aw give me the damn code
inform, west part of town
inform, im looking for jamaican food in the south part of town
inform, north
request, address
inform, italian food
null(), dress
reqalts, how about thai food
thankyou, thank you
inform, i am looking for a moderately priced restaurant in the south
request, post code
request, phone number
request, and the post code
null(), noise
negate, no
inform, dont care
inform, im looking for a cheap restaurant in the west part of town
reqalts, anything else
thankyou, thank you good bye
inform, vietnamese
inform, mediterranean food
inform, east side
request, address
deny, i dont want chinese i want thai food
inform, im looking for an expensive restaurant
inform, i dont care
inform, east
request, address
request, phone number
inform, cheap restaurant north part of town
inform, center of town
inform, im looking for
inform, moderate priced restaurant that serves spanish food
inform, expensive
inform, restaurant in the east part of town
inform, im looking for an expensive restaurant and it should serve vietnamese food
null(), noise
request, how about the phone number
reqalts, anything else
affirm, yes
inform, dont care
request, what is the address
request, can i get the address tv_noise
inform, french food
request, whats their phone number
inform, irish food
inform, hungarian food
inform, um anything else
null(), okay
request, price range
request, and the phone number
thankyou, thank you good bye
inform, east
inform, i need a moderately priced restaurant that serves bask food
inform, uh im looking for a cheap restaurant
confirm, does it serve spanish food
request, what is the address phone number and price range
thankyou, thank you good bye
thankyou, thank you good bye
thankyou, thank you good bye
request, the phone number
inform, im looking for a moderately priced restaurant that serves christmas food
thankyou, thank you good bye
negate, no
inform, uh restaurant in the west part of town with scottish food
inform, im looking for bistro food in the center of town
inform, food
null(), unintelligible
inform, scandinavian
request, and the phone number
request, phone number
inform, im looking for a restaurant in the north part of town and it should serve indo
thankyou, thank you good bye
inform, cheap
inform, lebanese food
inform, im looking for a restaurant in the east part of town that serves c
request, okay show me the address
inform, south
null(), and can
null(), alright
inform, i would like an africa restaurant in the center
inform, south part
negate, no
inform, chinese oriental
request, what is the address
thankyou, thank you good bye
reqalts, is there anything else
request, what type of food
inform, i dont care
thankyou, thank you good bye
affirm, right
inform, im looking for an expensive restaurant that serves mediterranean food
request, telephone number
inform, dont care
thankyou, thank you good bye
inform, im looking for a cheap restaurant that serves german food
inform, thai food
affirm, yes
request, the phone number
inform, west
reqalts, anything else
inform, im looking for a moderately priced restaurant in the west part of town
request, phone number
request, and the phone number
inform, any
confirm, is it hungarian food
request, what is the phone number
request, address
inform, moderately priced restaurant
confirm, do they serve unusual food
inform, spanish spanish food spanish
negate, no
inform, a spanish restaurant in the center
request, can i have the address and phone number
thankyou, thank you good bye
inform, west
inform, any type
inform, halal food
null(), unintelligible
hello, hello
request, what part of town is it in
thankyou, thank you good bye
inform, spanish food
inform, i want to find a restaurant in the west part of town and it should
thankyou, thank you good bye
null(), noise
affirm, yes
inform, yea im looking for a restaurant that serves basque food
request, could i have its number
affirm, ye
inform, any
request, what is the post code
reqalts, how about chinese food
inform, in the north part of town
inform, do you have prezzo
inform, i dont care
negate, no
inform, spanish food
inform, gastropub
null(), type
reqalts, is there anything else
request, can i get the address and phone number
inform, any
reqalts, is there anything else
inform, jamaican
reqalts, how about persian food
inform, uh indian
thankyou, thank you goodbye
inform, anything cheap
request, address
inform, south
thankyou, thank you good bye
inform, any
inform, im looking for a cheap restaurant in the east part of town
request, what is the phone number
request, address
thankyou, thank you good bye
thankyou, thank you good bye
inform, are there any restaurants in the center of town
request, and the telephone number
request, what is the address
request, what is the price range
inform, any
inform, west
request, phone number
reqalts, what about chinese food
reqalts, what about chinese food
inform, australasian food
request, what is the phone number
inform, im looking for vietnamese food in the north part of town
request, what is the post code
request, what kind of food does it serve
null(), unintelligible
inform, the west side
inform, dont care
reqalts, are there any other restaurants
inform, dont care
request, price range
inform, it doesnt matter
inform, any part
inform, anything
thankyou, thank you good bye
affirm, yeah
request, how much
inform, moderate
inform, scottish
thankyou, thank you good bye
hello, noise hello
request, address
inform, spanish food
inform, dont care
request, address
inform, serving cuban food
thankyou, thank you good bye
request, okay address
inform, it does not matter
null(), unintelligible
request, can i get the address and phone number
inform, i want a turkish restaurant
request, post code
confirm, does it serve korean food
reqalts, is there a restaurant serving indian food
inform, i need a restaurant that serves
inform, unusual food
inform, im looking for a moderately priced restaurant in the west part of town
inform, i want a restaurant in the center of town that serves vinesha
inform, expensive mexican
request, may i have their phone number please
inform, moderate priced
inform, in the center part of town
thankyou, thank you good bye
request, what part
inform, north
inform, any
inform, chinese
request, what is the phone number and area
request, phone number
inform, i dont care
thankyou, thank you good bye
inform, im looking for a restaurant that serves african food
request, phone number
inform, i need a moderately priced restaurant that serves world food
request, um can i get the address and phone number
thankyou, thank you good bye
confirm, is it in the center
inform, south
null(), done
affirm, yeah
request, area
inform, doesnt matter
request, okay show me the address
inform, catalan food
request, price range
null(), unintelligible
request, phone number
request, whats the phone number
request, okay whats the phone number
inform, restaurant any area japanese food
inform, any
inform, indian
request, what type of food
request, telephone number
request, whats the address
reqalts, how about chinese food
inform, vietnamese food
inform, i dont care
request, whats the post code
inform, thai food
thankyou, thank you good bye
request, okay can i have the address and the phone number please
thankyou, thank you good bye
affirm, yes
negate, no hungarian food
thankyou, thank you good bye
request, could i have their address please
inform, south
request, whats the phone number
request, phone number
inform, was that in the east part of town west part of town
inform, im looking for an expensive restaurant that serves basque food
thankyou, thank you good bye
request, phone number
request, address
request, whats the address
inform, thai food
request, address
null(), can i get a
inform, the east part of town
inform, cheap restaurant
inform, im looking for a re
affirm, yes
inform, south
request, may i have the address of the venue
inform, i am looking for a restaurant in the center of town serving turkish food
request, what type of food do they serve
request, and post code
request, and whats their phone number
request, whats the phone number
reqalts, is there anything else
inform, restaurant in the south part of town caribbean food
reqalts, how about british food
request, what part of town is chiquito mexican restaurant in
inform, could i have a moderately priced restaurant in the east part of town
request, whats the address
request, and the post code
inform, expensive
inform, south
inform, expensive restaurant
reqalts, is there anything else
request, whats the phone number talking
reqalts, is there anything else
thankyou, thank you
null(), unintelligible
request, and the post code
reqalts, how about asian oriental
inform, european now
request, whats the post code
inform, i want to find a cheap restaurant that serves
inform, moderately priced
affirm, correct
inform, greek
inform, im looking for a restaurant in the south part of town and it should serve canapes food
request, and what type of food do they serve
request, address
bye, bye
request, whats the phone number
inform, christmas food
affirm, yeah
thankyou, thank you good bye
inform, i dont care
reqalts, how about in the center
reqalts, how about modern european food
request, phone number please
request, whats the price range
inform, do you have christmas food
affirm, yes serving chinese food
inform, east part of town
inform, i dont care
inform, steak house
inform, spanish food
thankyou, thank you good bye
thankyou, thank you good bye
inform, a restaurant in the west part of town
reqalts, anything else
inform, moderate
inform, food
inform, im looking for a restaurant in the south part
inform, im looking for a restaurant that serves m
request, phone number
inform, bistro food
reqalts, is there anything else
affirm, yes
thankyou, thank you good bye
inform, south part
inform, uh it doesnt matter
inform, cheap restaurant
inform, restaurant in the east side of town
request, what is the phone number
thankyou, thank you good bye
inform, um i dont know
negate, no
inform, signaporian
inform, the north
affirm, yes
request, address
inform, i dont care
affirm, yes
inform, i want a restaurant in the west part of town that serves jamaican
request, what is the address and phone number
inform, italian food
negate, no
thankyou, thank you
null(), hm
inform, i would like moroccan food
inform, any
reqalts, how about modern european food
request, area
reqalts, anything else
inform, im looking for a cheap restaurant in the south part of town
request, address
inform, chinese food
inform, any
thankyou, thank you good bye
reqalts, how about european food
thankyou, thank you good bye
thankyou, thank you good bye
request, and the phone number
inform, it doesnt matter
inform, um british
request, what is the address
inform, are there any turkish restaurants
reqalts, how about a korean restaurant
inform, any price range
request, what is the phone number and post code
reqalts, is there anything else
null(), um
inform, im looking for a restaurant serving international food
inform, uh i want a restaurant that serves international food
inform, north part of town
inform, moderate
inform, gastropub
request, what is the phone number
inform, and asian
inform, downtown
inform, any
confirm, is it cheap
inform, moderate restaurant kosher food
inform, breath a cheap restaurant in the north part of town
inform, i dont care can i try again
inform, british food in the west part of town
inform, yea im looking for an expensive restaurant that serves portuguese
inform, indian food
inform, can i have a cheap restaurant in the south part of town
request, and whats their phone number
inform, i am looking for a moderately priced restaurant in the south part of town
null(), unintelligible
request, may i have the phone number
inform, east part of town
inform, im looking for an expensive restaurant and it should serve fus
reqalts, is there anything else
null(), sil
request, address
inform, looking for expensive kosher food
reqalts, is there anything else
inform, vietnamese food
null(), unintelligible
null(), noise
thankyou, thank you good bye
inform, european food
request, whats the price range
inform, korean
affirm, yes
inform, basque
request, what area
thankyou, okay thank you good bye
request, phone number
inform, im looking for a moderately priced restaurant in the south part of town
null(), noise
thankyou, thank you goodbye
request, may i have the address
inform, italian
thankyou, thank you good bye
request, address
request, what area of town
negate, no portuguese
affirm, yes yea
reqalts, okay how about modern european food
thankyou, thank you good bye
request, whats the phone number
request, price range
request, what is the address
request, phone number
request, what is the address
request, and the phone number
request, can i get the phone number and address
thankyou, thank you good bye
request, phone number
affirm, yes can i have an expensive restaurant
inform, any
request, phone number
request, phone number and post code
request, address
reqalts, what about italian food
reqalts, is there anything else
bye, good bye
inform, north
reqalts, what about a moderately priced restaurant in the south part of town
request, address
affirm, yea
thankyou, thank you good bye
inform, german food
request, phone number
thankyou, thank you good bye
inform, south
request, whats the address
inform, im looking for a moderately priced restaurant that serves japanese
inform, south
inform, irish food
inform, british food north part of town
inform, i dont care
inform, thai food
request, whats their address
inform, expensive
request, phone number
null(), spice
reqalts, what about korean food
thankyou, okay thank you
request, address
thankyou, thank you good bye
inform, caribbean food
inform, east
affirm, yes spanish restaurant
inform, west
request, phone number
request, whats the type of food
thankyou, thank you bye
inform, i dont care
request, address
negate, no chinese
request, phone number
inform, looking for a restaurant in any area
request, what is the phone number
request, and the price range
inform, uh doesnt matter
inform, north
inform, cheap restaurant
request, what is the phone number
inform, i dont care is there any north part of town
thankyou, thank you good bye
inform, any
request, can i get the area
null(), unintelligible
request, whats the price range
reqalts, how about thai food
null(), sil
request, can i get the address and zip code
thankyou, thank you good bye
request, what is the phone number
null(), noise
thankyou, thank you good bye
inform, chinese food
request, whats the post code
request, address and phone number
thankyou, thank you good bye
request, whats the address
request, address
request, and the phone number
inform, im looking for a restaurant in the east part of town that serves
inform, polynesian food
request, whats the address
inform, any
request, and the post code
thankyou, thank you good bye
inform, cheap restaurant
inform, south
reqalts, is there a restaurant in the west part of town that serves vietnamese food
thankyou, thank you good bye
inform, im looking for an expensive restaurant in the south part of town
inform, steak
request, where
bye, alright so im very good thanks good bye
request, what is the phone number
inform, japanese
affirm, yes
reqalts, is there anything else
thankyou, thank you good bye
reqalts, how about gastropub
inform, venue
request, whats their address
inform, any
inform, im looking for a cheap restaurant in the north part of town
request, okay whats the phone number
request, whats the address
inform, expensive restaurant that serves lebanese food
request, whats the phone number
inform, moderately priced restaurant in the south part of town
inform, moderately
thankyou, thank you good bye
thankyou, thank you good bye
negate, no i am looking for a vietnamese restaurant
inform, turkish
reqalts, what about the west part of town
affirm, yes
request, whats the price range
thankyou, thank you good bye
inform, unintelligible restaurant
null(), i want to ind
request, what is the address please
inform, im looking for a moderate priced restaurant that serves kosher food
thankyou, thank you good bye
inform, spanish
inform, im looking for a moderately priced restaurant in the south part of town
request, what is the phone number
inform, id like a barbecue restaurant
reqalts, is there anything else
affirm, yes yes
request, food do they serve
inform, any area
thankyou, thank you
affirm, yes do you have one with chinese
request, what is the address
inform, chinese food please
inform, afghan food
request, and the address
affirm, yes
request, can i have the phone number please
request, whats the address
null(), sil
inform, in the east part of town
inform, moderate
request, the address
negate, no
inform, i dont know
affirm, uh yes can i find a restaurant in the east part of town that serves chinese
null(), noise
inform, airatarin
confirm, is there a gastropub
null(), unintelligible
inform, gastropub food
thankyou, thank you good bye
inform, cheap
thankyou, um thank you good bye
inform, expensive
request, what type of venue
request, phone number
thankyou, thank you
inform, moderately priced restaurant
request, what is the phone number
reqalts, are there any other cheap restaurants in the west part of town
request, what is the phone number
inform, any
reqalts, how about a gastropub
inform, i want a restaurant serving greek food
thankyou, thank you goodbye
negate, no catalan food
request, what is the phone number and type of food
thankyou, thank you good bye
request, what is the address
request, whats the phone number
affirm, yes
inform, moderately priced restaurant
request, okay and uh the phone number
inform, cheap restaurant in the south part of town
inform, in the west part of town
request, and the phone number
inform, danish
null(), noise
null(), noise
negate, no any area
thankyou, thank you good bye
inform, im looking for lebanese food
null(), uh unintelligible
thankyou, thank you
request, what part of town
thankyou, thank you good bye
request, what is the price range
thankyou, thank you goodbye
request, phone number
null(), new
thankyou, thank you good bye
affirm, yes id like to find a cheap restaurant in the north part of town
hello, hello
request, what is the address
bye, good bye
inform, cheap
affirm, yes
affirm, yes
request, post code
request, what is the address
reqalts, what about british food
inform, anything
inform, cheap
request, and what kind of food does the venue ser
inform, im looking for a restaurant in the center of town that serves lebanese
reqalts, anything else
inform, can i get a restaurant with vegetarian food
reqalts, um how about a restaurant in the center with int
request, what part of town
thankyou, thank you good bye
affirm, yes it should be in the east part of town
request, okay whats the phone number
inform, looking for thai food
request, and can i have the address and phone number please
inform, polynesian food
thankyou, thank you good bye
thankyou, thank you good bye
request, what is the price range
inform, im looking for um
inform, any price range
request, can i get address
thankyou, thank you good bye
reqalts, anything else
reqalts, how about korean
inform, italian
request, i need to know the phone number and price of food
inform, im looking for thai food
inform, kosher food
request, whats the phone number
inform, i would like portuguese food
inform, ok what about indian
request, whats the phone number
inform, im looking for an expensive restaurant
request, what is their post code
null(), sil
inform, portuguese food
request, what is the phone number
request, phone number
thankyou, thank you good bye
affirm, right
request, could i have the address
inform, restaurant in the north part of town that serves french
null(), care
inform, dont care
null(), sil
thankyou, thank you good bye
inform, airatarin
inform, venetian
inform, west
request, what is the phone number
request, whats the post code
request, whats the phone number
inform, spanish food
inform, turkish
request, whats the address
request, phone number
thankyou, thank you good bye
null(), music
inform, could i have a moderately priced restaurant in the south part of town
request, can i have the phone number and post code please
reqalts, what about vietnamese food
inform, moderately priced
request, alright give me the address
request, whats their address
inform, center of town
thankyou, okay thank you good bye
reqalts, how about british food
request, can i get the address
inform, indian
thankyou, could i or um thank you goodbye
thankyou, thank you good bye
negate, no
inform, gastro
inform, cheap italian
reqalts, what about asian oriental
thankyou, okay thank you good bye
inform, i want to find an expensive restaurant that serves vegetarian food
inform, it doesnt matter
confirm, is it in the center of town
request, whats the phone number
thankyou, thank you good bye
inform, i dont care
inform, oriental food
inform, swedish food
inform, brazilian
inform, north
inform, i want to find a moderately priced restaurant on the east p
inform, mexican food
reqalts, is there anything else
request, uh can i have the phone number please
request, can i get the address and price range
request, postcode
request, what is the phone number and address
request, address
null(), cough
request, okay what was the name
inform, im looking for a restaurant in the center of town serving german food
inform, india
inform, im looking for a restaurant in the north part of town serving italian food
request, price range
thankyou, thank you good bye
thankyou, thank you good bye
thankyou, thank you good bye
reqalts, how about portuguese
reqalts, okay how about indian food
affirm, yea
request, what is the signature dish
confirm, is it in the north part of tow
deny, not any more
request, phone number
inform, any
request, phone number
null(), sil
inform, im looking for an expensive restaurant in the south part of town
inform, thai food
request, what is the post code
request, what is the phone number
inform, im looking for belgian food in the south part of town
inform, id like to find a moderately priced restaurant
inform, in the east part
inform, kosher food
inform, spanish
inform, breath i dont care
thankyou, thank you good bye
thankyou, thank you good bye
reqalts, is there anything else
request, phone number
request, phone number
request, address
request, can i get the address
request, whats the address
request, whats the address and phone number
thankyou, thank you
inform, moderate
inform, danish food
inform, any kind of food id like a cheap restaurant
request, could i get the address please
inform, moderate
inform, moderate
inform, cuban
request, address
thankyou, thank you good bye
request, what is the address
request, price range
request, and what area
inform, i need a restaurant serving corsica food
request, whats its post code
inform, belgium food
inform, south
inform, tuscan
inform, south
null(), sorry
inform, im looking for a restaurant
inform, south
inform, im looking for a restaurant in the west part of town that serves
request, postcode
request, address
reqalts, how about mediterranean food
inform, moderately price
inform, cheap restaurant in the east part of town
thankyou, thank you
negate, no
inform, ya im looking for a restaurant serving persian food
inform, im looking for a restaurant that serves bistro food in the center of
request, whats the phone number
negate, no
thankyou, um thank you goodbye
affirm, yes
reqalts, what about vietnamese food
thankyou, thank you goodbye
inform, romanian
inform, what about a restaurant serving thai food
inform, cheap
inform, unusual food
inform, can i have a moderately priced restaurant on this side of town
request, what is the address
affirm, correct
inform, im looking for a restaurant in the center that serves sea food
reqalts, how about asian oriental
inform, irish food on the east part of town
request, what is the address
reqalts, okay how about chinese food
inform, looking for a moderately priced restaurant in the west part of town
inform, south
inform, indian type food
request, address
reqalts, how about korean food
thankyou, thank you good bye
reqalts, uh how about north american
thankyou, thank you good bye
thankyou, thank you
reqalts, is there anything else
null(), um
reqalts, noise is there anything else
request, address
inform, west
thankyou, thank you good bye
inform, um im looking for a cheap restaurant
request, what is its address phone number and area
request, and the phone number
request, can i have the phone number
inform, looking for a cheap restaurant in the west part of town
inform, im looking for a cheap restaurant in the east part of town
reqalts, how about mediterranean food
inform, doesnt matter
request, where is it
affirm, right
request, what is their address
inform, spanish
inform, any
inform, expensive
request, what is their price range
request, phone number
inform, it doesnt matter
request, price range
reqalts, what about thai food
inform, north american food
inform, id like a cheap restaurant in the north part of town
inform, i dont care
request, phone number
null(), sil
inform, thai food
reqalts, what about british food
thankyou, thank you good bye
inform, doesnt matter
null(), knocking
thankyou, thank you good bye
reqalts, how about korean food
inform, chinese food
negate, no
thankyou, thank you good bye
null(), noise
thankyou, thank you good bye
affirm, yes
thankyou, thank you good bye
request, great could you tell me the address and phone number to that place
inform, um i want a restaurant in the north side of town and i want to eat christmas food
inform, need one in the west part of town
inform, is there is no such venue that have asian oriental type of food
request, whats the phone number
null(), noise
request, good i have the address of that
request, whats the phone number
affirm, yea
thankyou, thank you good bye
thankyou, thank you good bye
inform, east
inform, im looking for a cheap restaurant that serves mediterranean food
inform, turkish
request, and the post code
reqalts, how about korean
inform, european type of food
request, phone number
inform, corsica
affirm, correct
request, phone number
inform, catalan
inform, italian
request, address
inform, south
request, what is the address
null(), inaudible
thankyou, thank you good bye
inform, south
request, post code
null(), unintelligible
inform, cheap
null(), unintelligible
request, phone number
reqalts, what about european food
negate, no
inform, find restaurant
thankyou, thank you good bye
request, whats the address
reqalts, how about british type food
reqalts, how about international food
inform, i am looking for a restaurant in any area and it should serve barbecue food
inform, id like to find a restaurant in the north part of town and it should serve greek food
thankyou, thank you good bye
inform, british
thankyou, thank you good bye
thankyou, thank you good bye
null(), sil
thankyou, thank you good bye
reqalts, is there anything else
bye, good bye
inform, cheap price range
inform, gastropub
inform, corsica food
thankyou, thank you goodbye
inform, moderately
thankyou, thank you
request, what are the price ranges available
request, what is the address
null(), unintelligible
request, may i have the phone number
inform, south part of town
inform, south
null(), viet
inform, cheap price range
thankyou, thank you good bye
negate, no
inform, the south
thankyou, thank you good bye
inform, south
thankyou, thank you
reqalts, how about chinese food
inform, i need a moderately priced restaurant
inform, im looking for a restaurant in the east part of town
thankyou, thank you good bye
inform, cheap restaurant
request, whats the phone number
thankyou, thank you goodbye
reqalts, kay how about indian food
null(), unintelligible
confirm, is it moderately
inform, i want a restaurant in any area that serves vietnamese food
thankyou, thank
request, what is the address and phone number
thankyou, thank you good bye
reqalts, is there anything else
affirm, yes could i have
inform, i dont care
inform, spanish food any area
request, can i have the phone number
inform, i dont care
inform, im looking for an expensive restaurant in the south part of town
inform, north
thankyou, thank you goodbye
thankyou, thank you good bye
inform, im looking for a restaurant in the center of town that serves african
thankyou, thank you
null(), noise
inform, south
request, phone number please
reqalts, is there anything else
request, what is the address
reqalts, how about modern european type of food
inform, greek
inform, swiss food
bye, good bye
request, can i have the address and the postcode
inform, moderately
thankyou, thank you good bye
null(), system
inform, cheap price range
inform, chinese food
request, phone number
inform, portuguese
thankyou, thank you good bye
inform, indian
request, and what is the post code
affirm, yes
affirm, yes
inform, im looking for a restaurant in the north part of town that serves traditional food
hello, hi im looking for a moderately priced restaurant in the south part of town
request, address
inform, any area
request, okay what about the post code
thankyou, thank you good bye
thankyou, thank you good bye
thankyou, thank you good bye
affirm, right
null(), sil
thankyou, thank you good bye
thankyou, thank you good bye
thankyou, thank you good bye
thankyou, thank you good bye
inform, im looking for a moderately priced restaurant in the north part of town
inform, thai food
request, and the phone number
thankyou, thank you good bye
request, whats the phone number
request, address
inform, city center
inform, what asian oriental food
request, whats the phone number
inform, any area expensive price range
null(), unintelligible
request, phone number
inform, i dont care
request, the address
inform, food
request, what is their address and telephone number
negate, no im looking in the south of the town
inform, south
request, what is the address
inform, swiss food
inform, italian
bye, good bye
thankyou, okay thank you good bye
inform, north part of town
inform, bistro
request, phone number
inform, moroccan
thankyou, thank you goodbye
inform, food
inform, food
request, phone number
request, what is the address
request, what is the area of the venue
inform, im looking for a restaurant that serves jamaican food
thankyou, thank you good bye
null(), unintelligible
thankyou, thank you good bye
inform, im looking for a restaurant in any area that serves tuscan food
inform, catalen food
request, and the phone number
null(), sil
thankyou, thank you good bye
inform, any where
thankyou, thank you good bye
null(), noise
inform, a cheap restaurant in
request, phone number
affirm, yes
reqalts, is there anything else
request, type of food
request, what is the phone number
inform, hungarian food
bye, thank you good bye thank you good bye
bye, good bye
affirm, yes
thankyou, thank you good bye
request, what food do they serve
inform, chinese food
request, address
null(), unintelligible
request, whats the address
affirm, yes
inform, south
request, what is the phone number and post code
inform, in the west part of town
affirm, yes
reqalts, are there any other restaurants
inform, i need a moderately priced restaurant in the south part of town
request, what is the area
inform, chinese
inform, im looking for a restaurant in any area of town that serves belgium food
request, whats the address
inform, italian food
inform, seafood
reqalts, anything else
inform, can you find a moderately priced restaurant
thankyou, thank you good bye
reqalts, how about vietnamese type of food
inform, i need a caribbean restaurant in the south part of town
reqalts, how about an indian restaurant in the north part of town
inform, i need a cuban restaurant that is moderately priced
request, the address
request, whats the address
inform, doesnt matter
request, what is the address
inform, im looking for a restaurant in the center
inform, any
request, what is their phone number
reqalts, how about indian food
inform, im looking for a restaurant in the west part of town serving italian food
inform, uh any
confirm, does it serve baskaye food
inform, kosher for in the central
request, whats the address
inform, uh mediterranean food
reqalts, how about european food
request, phone number
inform, east
affirm, right
reqalts, is there anything else
inform, any
inform, can i have an expensive restaurant
thankyou, thank you good bye
inform, south
inform, vietnamese
request, whats the address and phone number
affirm, right
request, can i have the phone number
inform, doesnt matter
null(), so
inform, with scottish
request, okay and the phone number
request, can you give me the phone number
negate, no something else
affirm, yes
reqalts, how about indian food
null(), noise
inform, it doesnt matter
null(), noise
inform, african
request, postcode
request, and the phone number
null(), sil
inform, im looking for a cheap restaurant
null(), sil
request, can i have the phone number please
affirm, yes
request, what is the address
inform, any type
inform, north
inform, are there mediterranean restaurants in the center of town
thankyou, thank you good bye
affirm, yes
inform, im looking for a cheap restaurant in the north of
inform, english food
request, can i have the address
request, area
thankyou, thank you good bye
inform, expensive
inform, any
thankyou, thank you good bye
null(), noise
inform, dont care
inform, west
reqalts, how about european
null(), noise
request, phone number
inform, im looking for a cheap restaurant in the south part of town
request, area
thankyou, thank you goodbye
reqalts, how about cantonese food
request, excellent can you give me the phone number please
reqalts, is there anything else
inform, if there is no such venue how about french type of food
negate, no im looking for an expensive restaurant in the east part of town
inform, the west part of town
inform, moderate
inform, belgium food
request, in the area
negate, no
inform, german food
inform, im looking for a restaurant serving british food then
reqalts, how about modern european type of food
inform, portuguese food
affirm, yes
inform, im looking for a restaurant that serves mexican food
inform, id like a cheap restaurant that serves steakhouse
request, may i have the address please
thankyou, thank you good bye
request, the address
inform, id like to find a restaurant that serves afghan food
request, price range
inform, im looking for unintelligible food
thankyou, thank you good bye
request, what is the address of prezzo
inform, expensive restaurant
request, what is the phone number
request, what type of food do they serve
inform, fusion food
request, phone number
reqalts, is there anything else
inform, asian oriental food
confirm, is it expensive
request, whats the address
request, whats the phone number
request, address
inform, italian
null(), i would like
reqalts, how about korean food
inform, vietnamese food
request, whats the address
inform, portuguese
inform, south of the town
affirm, yes
inform, if there is no such venue how about thai type of food
reqalts, is there anything else
affirm, yes
reqalts, how about indian food
request, address phone number
inform, cheap restaurant in the north part of town
thankyou, thank you good bye
reqalts, do you have a restaurant that serves turkish food
inform, i dont care
thankyou, thank you good bye
confirm, does it serve spanish food
inform, restaurant south part of town international food
thankyou, thank you good bye
inform, i would like international food please
inform, i would like it to be cheap
null(), noise
request, what area is it in
request, can i get the address
reqalts, how about chinese food
inform, im looking for a restaurant in the center part of town
request, and the address
inform, im looking for a cheap restaurant that serves cuban food
thankyou, thank you good bye
negate, no
inform, im looking for european food
inform, korean food
inform, fusion food
request, whats the area
thankyou, thank you good bye
reqalts, is there anything else
request, whats the phone number
affirm, yes
inform, i want a moderately priced restaurant in the south part of town
affirm, ah yes that serves french food
inform, british food
affirm, yes
inform, mediterranean food
inform, im looking for a restaurant that serves swiss food
thankyou, thank you goodbye
inform, any
thankyou, thank you good bye
request, their phone number
inform, im looking for a restaurant
inform, any
reqalts, how about asian oriental
inform, i need a restaurant in the center of town that includes international food
inform, im looking for a moderately priced restaurant in the west part of town
request, post code
inform, uh i dont care
bye, okay thank you and good bye
thankyou, thank you good bye
null(), noise
inform, im looking for an expensive restaurant that serves vietnamese food
request, phone number
request, what is its address
inform, i dont care
thankyou, okay thank you goodbye
null(), noise
thankyou, thank you good bye
inform, im looking for kitalian food in an expensive res
inform, looking for a restaurant in the north part of town and it should serve korean food
inform, expensive restaurant asian food
null(), okay
thankyou, thank you goodbye
affirm, uh yes can i find a moderately priced restaurant and it serve it should serve brazilian food
thankyou, thank you good bye
inform, i dont care
inform, greek restauran
thankyou, thank you goodbye
reqalts, is there anything else
confirm, does it serve canapes food
request, and the phone number
inform, caribbean foo
affirm, yes
inform, modern european
null(), sil
inform, any
request, phone number
inform, south
