affirm, yes
negate, no
thankyou, thank you good bye
inform, in an expensive restaurant
inform, mediterranean food
thankyou, thank you good bye
thankyou, thank you good bye
request, area
thankyou, thank you good bye
inform, i want to find a moderately priced restaurant that serves vietna
inform, im looking for a moderately priced restaurant that serves bistro
request, the address and phone number
inform, dont care
null(), unintelligible
thankyou, thank you good bye
inform, thai food
confirm, does it serve african food
inform, east part of town
thankyou, thank you good bye
null(), sil
request, what is the address phone number and price range
inform, food
inform, north east
request, what is the phone number
inform, um i dont care about the price
request, whats the phone number again
inform, any
inform, type food
inform, doesnt matter
inform, spanish
inform, cheap
inform, im looking for a restaurant in the west
affirm, correct
thankyou, thank you good bye
inform, doesnt matter
inform, im looking for asian oriental
thankyou, thank you good bye
request, address
inform, expensive
request, phone number
thankyou, thank you good bye
thankyou, uh thank you good bye
inform, korean food moderate price
inform, any
inform, restaurant in west part of town
thankyou, thank you
request, and the phone number
inform, french
inform, restaurant
inform, indian
thankyou, thank you good bye
reqalts, how about chinese restaurants
request, can i get the phone number
request, phone number
inform, chinese food
request, the phone number
request, area
inform, modern european
inform, north american
bye, good bye
inform, dont care
thankyou, thank you good bye
reqalts, anything else
inform, i am looking for an expensive restaurant that serves australian food
thankyou, thank you good bye
inform, russian food
thankyou, thank you good bye
negate, no i would like a cuban restaurant
inform, not chinese food thai food
request, may i have the address
inform, im looking for an expensive restaurant
inform, can i get a steak house restaurant in any area
inform, that serves jamaican food
inform, west part of town
request, whats the postcode
request, can i have the phone number
request, expensive price range
inform, any
reqalts, how about chinese
inform, south
request, the phone number
affirm, yes
thankyou, thank you good bye
null(), im
thankyou, thank you good bye
thankyou, thank you good bye
inform, south
request, what is the address and phone number
inform, south part of town
request, what kind of food
inform, center area
request, address
request, what type of food
thankyou, thank you good bye
request, can i have the address
inform, christmas food
inform, moderately priced restaurant
inform, north
inform, east
inform, im looking for english food in the west part of town
reqalts, is there a restaurant serving turkish food
inform, cheap
inform, i am looking for a moderately priced restaurant in the west part of town
inform, chinese food
inform, moderately priced restaurant serving moroccan food
affirm, yea
inform, british
inform, uh scandinavian food
inform, im looking for turkish food
affirm, yes
inform, i want spanish food
inform, i would like expensive food
thankyou, thank you good bye
bye, you good bye
null(), noise
affirm, yes
inform, im looking for moderately priced restaurant in the south part of town
inform, thai food
request, address
inform, im looking for a restaurant in the center of town
thankyou, thank you good bye
inform, moderate restaurant
inform, hi im looking for moderately priced
null(), unintelligible
inform, i dont care
request, what is the address and post code
inform, any area
inform, i would like to find a cheap restaurant and it should be in the south
thankyou, thank you good bye
request, what area
request, ok how about a restaurant and phone number
inform, im looking for an expensive restaurant that serves greek food
thankyou, thank you good bye
request, whats the phone number
request, what is the phone number
request, what area is it in
inform, dont care
request, address
inform, west
inform, spanish food in west area
request, what kind of food
reqalts, how about chinese
reqalts, anything else
inform, cheap restaurant serving scandinavian food
inform, im looking for a restaurant in the west part of town that serves
inform, doesnt matter
inform, moderately restaurant
inform, east
inform, moderately priced restaurant
thankyou, thank you good bye
thankyou, thank you good bye
request, phone number
reqalts, what about indian food
request, awesome um whats the number
restart, uh start over
inform, hi id like a moderately priced restaurant in the north
thankyou, thank you good bye
thankyou, thank you goodbye
inform, expensive
request, type of food
inform, center
thankyou, thank you good bye
reqalts, how about portuguese
confirm, is that a cheap restaurant
affirm, yes cheap restaurant
request, may i have the address and phone number
inform, spanish
request, the postcode
request, type of food
inform, any price range
inform, uh it doesnt matter
request, what is the address
inform, french
request, can i have the phone number
inform, im looking for a moderately priced restaurant that serves
inform, im looking for indian food
request, post number
request, may i have the address and phone number
inform, sea food
inform, south
thankyou, thank you good bye
affirm, right
reqalts, how about french food
request, post code
thankyou, thank you good bye
null(), unintelligible
bye, good bye
inform, corsica food
inform, im looking for a restaurant in any area
inform, catalan
inform, i need chinese food
inform, south
inform, italian
request, whats their address
inform, dont care
request, can i get the address and phone number
reqalts, okay fine what about asian food
inform, i want something in the south
inform, catalonia in the east part of town
inform, breath how bout north part of town
inform, asian oriental
inform, im looking for a cheap restaurant in the east part of town
thankyou, thank you good bye
inform, corsica
request, address
request, phone number
reqalts, is there a restaurant serving thai food
inform, restaurant
inform, the east part
reqalts, anything else
bye, good bye
inform, european food
inform, center of town
inform, cheap
request, whats the address
request, can i have the address
thankyou, thank you good bye
thankyou, thank you good bye
request, could you repeat the phone number
request, post code
inform, south part of town
request, how about the phone number
bye, goodbye
reqalts, how about asian oriental type of food
inform, turkish
reqalts, is there a different cheap restaurant in the west part of town
affirm, yes
inform, i want cantonese food
affirm, yes
thankyou, thank you good bye
inform, im looking for a cheap restaurant in the south part of town
hello, hello welcome
thankyou, thank you good bye
reqalts, what about european food
reqalts, is there anything else
thankyou, thank you good bye
inform, im looking for an expensive restaurant that serves english food
request, what kind of food
negate, no
null(), sil
inform, im looking for an expensive restaurant that serves turkish food
thankyou, thank you good bye
inform, i am looking for asian oriental type food
inform, italian food
inform, modern european
inform, im looking for a restaurant that serves unintelligible food
thankyou, thank you good bye
inform, im looking for a turkish restaurant
thankyou, thank you good bye
thankyou, thank you good bye
reqalts, how about chinese food
request, phone number
inform, i want to find a moderately priced restaurant and it should serve asian food
inform, change that to chinese food
request, and the price range
inform, mediterranean
inform, north
request, price range
inform, i dont care
inform, i dont care
reqalts, is there anything else
request, address
thankyou, thank you good bye
inform, uh i want cantonese food
request, and the price range
request, could you give me the phone number and post code
reqalts, what about chinese food
thankyou, thank you good bye
inform, id like to find a restaurant in the north part of town serving french food
null(), cough
affirm, yes
inform, i dont care
inform, moderately priced any food
request, can i have the phone number of the venue
inform, doesnt matter
inform, cheap restaurant
request, price range
reqalts, is there anything else
thankyou, thank you good bye
thankyou, thank you good bye
negate, no
inform, moderate priced
inform, dont care
bye, good bye
inform, restaurant with african food
inform, any
null(), noise
null(), sil
request, can i get the address phone number and post code
inform, lebanese
request, what area is it in
inform, south
inform, in the south part of town
inform, scottish food
thankyou, thank you good bye
inform, gastropub
inform, european food
inform, looking for cuban food that is moderately priced
inform, japanese food
inform, kosher
inform, portuguese
affirm, right in the south part of town
request, address
inform, basque
reqalts, are there any restaurants that serve english food
thankyou, thank you goodbye
null(), okay and um
inform, what about the center area
thankyou, thank you goodbye
inform, no in the south
request, okay whats the post code
inform, welsh food
null(), priced
inform, italian food
inform, i dont care
null(), noise
inform, dont care
null(), unintelligible
request, whats the address
request, what is the address
request, can i have the address
inform, japanese food
thankyou, thank you goodbye
request, address
reqalts, anything else
inform, east
inform, portuguese food
inform, im looking for portuguese food
bye, bye
confirm, is it in the moderate price range
reqalts, how about north american type of food
request, post code
request, can i get the phone number
inform, south part
inform, cheap
inform, cheap restaurant
request, what is the phone number
request, address
inform, i am looking for catalin food
null(), noise
inform, that serves in the moderate food price
inform, i need a restaurant in the west part of town
request, address and phone number
request, address and phone number
request, where are they located
request, may i have the address please
inform, asian
request, what is the phone number
request, address
inform, south
reqalts, okay how about any part of town
inform, the south part of town
inform, id like to find a moderately priced restaurant in the west of town
request, could i have the phone number please
request, what is the address and phone number
thankyou, thank you good bye
request, address
bye, good bye
inform, any area
reqalts, um what about chinese
null(), noise
inform, i need a cheap restaurant in the east part of town
affirm, yes
thankyou, thank you goodbye
inform, i want an expensive restaurant
null(), dont
null(), sil
inform, i dont care
inform, i want a moderately priced restaurant in the north part of town
negate, no
inform, indian
thankyou, thank you good bye
inform, the south part of town
reqalts, is there anything else
inform, im looking for a moderately priced restaurant that serves greek foo
inform, cuban food
affirm, yes
affirm, yea
inform, indian food
inform, i am looking for modern european food
inform, i need a restaurant in the east part of town
inform, i dont care about the price range
null(), sil
negate, what no
inform, turkish food
inform, im looking for a cheap restaurant in the west part of town
inform, uh i need one in the cheap price range
inform, it doesnt matter
request, what is their phone number
inform, korean food
request, how about the phone number
inform, the north part of town
thankyou, thank you good bye
inform, im looking for a turkish type of restaurant
inform, dont care
inform, chinese
inform, i dont care
inform, korean
request, whats the address
inform, restaurant in the west part of town that serves cuban food
thankyou, thank you good bye
inform, i need a restaurant serving crossover food in the west part of town
inform, i am looking for a moderately priced restaurant that serves russian food
thankyou, thank you good bye
reqalts, how about mediterranean
request, whats the phone number
request, what is their address
request, okay whats the phone number
bye, good bye
null(), sil
inform, indian food
thankyou, thank you good bye
inform, any kind
inform, south
thankyou, thank you goodbye
request, whats the phone number
thankyou, thank you goodbye
request, address
reqalts, what about asian oriental food
thankyou, thank you good bye
request, type of food
thankyou, thank you good bye
request, address
request, area
request, address
request, can i have the price range
affirm, yes
thankyou, thank you good bye
reqalts, anything else
negate, no thank you good bye
inform, south
thankyou, thank you good bye
inform, dont care
inform, im looking for a moderately priced restaurant in the west part of town
request, what area is it in
inform, cheap
inform, british food
request, address
inform, thai food
inform, north american
thankyou, thank you good bye
inform, im looking for a restaurant in the north part of town that serves
thankyou, thank you good bye
request, phone number
inform, im looking for a restaurant in the north
inform, im looking for a turkish food restaurant
request, whats the address
inform, spanish
inform, food
inform, gastropub food
thankyou, thank you good bye
inform, the west part of town
inform, south
request, phone number
inform, european food
inform, any price range
reqalts, is there anything else
inform, dont care
request, what is the addre
request, part of town
request, whats the phone number
thankyou, thank you good bye
request, the address and phone number
inform, any
reqalts, what about chinese food
reqalts, how about moroccan food
inform, tha thai
inform, japanese
inform, indian food
inform, cheap price range
request, whats the address
request, price range
inform, im looking for a restaurant that serves mediterranean food
inform, lebanese
inform, vietnamese
request, location
request, phone number
inform, id like a moderately priced restaurant in the west part of town
affirm, yes
request, and the price range
reqalts, is there anything else
thankyou, thank you good bye
request, what part of town
request, phone number
null(), how about unintelligible
request, address
request, address
reqalts, how about indian food
inform, cheap unintelligible food
inform, im looking for a cheap restaurant in the south part of town
request, and the phone number
inform, i want a find a restaurant serving mediterranean food
thankyou, thank you good bye
affirm, yes
inform, i dont care
request, whats the address
confirm, is there a venue that serve vietnamese food
inform, in the south part of town
reqalts, is there anything else
inform, european food
reqalts, is there anything else
inform, thai
inform, looking for an expensive restaurant in the east part of town
inform, moderately priced
request, post code
affirm, yes
inform, basque food in the east part of town
thankyou, thank you good bye
inform, food
request, where is it
thankyou, thank you good bye
request, the phone number
inform, asian oriental food
request, what is the address
thankyou, thank you good bye
inform, im looking for a restaurant serving pan asian foo
affirm, yes
inform, french
reqalts, anything else
request, what is the address
reqalts, anything else
null(), unintelligible
request, phone number
inform, north american food
inform, i dont care
affirm, yes
request, what is the address
inform, south
request, address
inform, moderate price
inform, west
inform, seafood
inform, moderate
thankyou, thank you good bye
inform, iam looking for a restaurant in any area that serves swiss food
inform, moderate
request, can i have the address
null(), uh have
inform, any
request, and the post code
request, cool whats the address
thankyou, thank you good bye
request, whats the area
inform, i want gastropub
inform, moderately
inform, food
reqalts, how about mediterranean
thankyou, thank you good bye
request, what is the address
reqalts, how about chinese food
request, whats the post code
request, and their phone number please
inform, russian food
thankyou, thank you good bye
thankyou, thank you good bye
inform, im looking for a restaurant that serves chinese food
null(), uh
affirm, yes
thankyou, thank you
reqalts, how about thai food
request, address
thankyou, thank you good bye
inform, african food
inform, cheap restaurant
request, what is the phone number please
inform, south
negate, no
request, phone number
request, can i get the phone number
affirm, yes
request, price range
inform, im looking for a restaurant in the south part of town
reqalts, how about chinese food
request, could i get the address and post code please
inform, any area
inform, i would like to find a restaurant in any area serving international food
request, and their phone number
inform, moderate
inform, im looking for a cheap restaurant in the
thankyou, thank you
inform, spanish
hello, music hello
thankyou, thank you and good bye
inform, international food
inform, enlish
request, can i have the phone number
reqalts, how about indian
thankyou, thank you good bye
inform, indian
reqalts, how about vietnamese
request, and the address
affirm, yes
inform, if there is no such venue how about european type of food
request, what is the post code
inform, north part of town
thankyou, thank you good bye
inform, im looking for a korean restaurant in the expensive price range
request, whats the address
inform, any part
inform, cuban food
inform, cheap restaurant
request, could you give me a address
inform, im looking for
inform, vietnamese food
reqalts, how about a turkish restaurant
inform, i want to find a restaurant that serves french food
thankyou, thank you good bye
inform, cheap
inform, hungarian food
confirm, is it an expensive restaurant
request, post code
negate, no
request, address
request, address phone number
request, what is its phone number
inform, im looking for a modreately
inform, vegetarian food
request, whats the phone number
inform, the south part of town
inform, expensive restaurant
reqalts, is there anything ele
null(), unintelligible
request, what type of food do they serve
request, can i get the area
null(), unintelligible
request, whats the phone number
affirm, yes
inform, german
inform, im looking for one east part of town
inform, cheap restaurant uh italian food
inform, restaurant center spanish food
inform, corsica
inform, any type of area
request, phone number
request, whats the phone number
thankyou, thank you
inform, european food
request, address and post code
inform, any area
bye, see you goodbye
reqalts, what about in the west side of town
inform, im looking for a cheap restaurant in the west part of town
request, how much does it cost
inform, mediterranean
inform, any
thankyou, thank you good bye
inform, moderately priced restaurant
inform, hungarian food
request, and the phone number
thankyou, thank you good bye
request, what is the address
request, give me the address
inform, can i have a cheap restaurant
request, whats the phone number
thankyou, thank you good bye
request, i would like the address
request, what is the phone number
inform, portuguese
affirm, yes
reqalts, is there anything else
request, phone number
inform, im looking for an expensive restaurant in the south part of town
inform, i dont know
inform, north
reqalts, how about chinese
inform, it deosnt matter
thankyou, thank you good bye
inform, i dont care tv_noise
request, what is the address
inform, i dont care
reqalts, what about spanish food
request, what is the address
bye, alright thank you good bye
null(), serving
thankyou, thank you good bye
inform, any price range
reqalts, how about indian food
thankyou, thank you good bye
request, address
request, what is the phone number
request, type of food do they serve
inform, any price range is fine
inform, i dont care
inform, can i have asian food
reqalts, breath how about portuguese food
null(), noise
negate, no
request, whats the address
thankyou, thank you good bye
request, and the phone number
inform, expensive restaurant east part of town
inform, east part of town
request, where is it
request, whats their address
null(), sil
confirm, is there a british restaurant in the west of town
thankyou, thank you good bye
inform, any
request, the area
inform, uh it doesnt matter
inform, cheap
inform, russian food
inform, im looking for a restaurant in the west part of town that serves scottish
inform, center
request, may i have the phone number please
inform, canapes
thankyou, thank you good bye
reqalts, how about indian type of food
request, may i have the phone number
affirm, yea
request, whats the price range
affirm, yes
inform, any
thankyou, thank you good bye
inform, spanish
thankyou, thank you good bye
thankyou, okay thank you good bye
inform, spanish
request, whats the address
request, whats the phone number
request, what type of food
request, and the address
negate, no
inform, a restaurant in
request, address
inform, british food
affirm, yes
inform, i dont care
inform, east
thankyou, thank you good bye
thankyou, thank you good bye
inform, i dont care
thankyou, thank you good bye
request, address
reqalts, how about indian food
request, can i get the address
thankyou, thank you good bye
inform, cheap restaurant welsh food
inform, i dont care
thankyou, thank you good bye
thankyou, thank you good bye
inform, portuguese
request, what kind of food does it serve
reqalts, could i have another one
inform, im looking for tuscan food
inform, i want to find an expensive restaurant in the east part of t
affirm, ah yes
inform, it doesnt matter
inform, any
null(), what
inform, im looking for a restaurant
reqalts, how about asian food
inform, moderately priced in the north part of town
inform, in the center
request, what kind of food do they serve
inform, are there any that serves portuguese food
inform, i want to find a moderately
thankyou, thank you good bye
inform, moderate
inform, thai food
inform, turkish
inform, singapore
request, what type of food
inform, im looking for a moderately priced restaurant in the west part of town
request, phone number
thankyou, okay uh thank you and goodbye
null(), okay
inform, moderate
thankyou, thank you good bye
thankyou, thank you good bye
thankyou, thank you
request, address
bye, good bye
inform, indian food
thankyou, thank you good bye
request, can i get the phone number
reqalts, is there anything else
affirm, yes im looking for an expensive restaurant and it should serve
inform, restaurant north part of town
inform, the north part of town
request, may i have the address
request, could i have the address please
inform, a restaurant in the south part of town hungarian food
request, type of food
inform, turkish food
request, what is the address
inform, british food
inform, i would like a cheap restaurant in the north part of town
request, address
inform, any
inform, british food
inform, the east part of town
request, what is their phone number
inform, british food
inform, thai
thankyou, thank you good bye
inform, its expensive
inform, moderately priced
thankyou, thank you good bye
reqalts, is there anything else
thankyou, thank you good bye
request, phone number
affirm, yes
inform, east
affirm, yes
request, and the area
request, can you repeat the address please
request, what is the phone number
reqalts, anything else
inform, the south part of town please
inform, west
bye, good bye
request, can you give me the address
thankyou, thank you good bye
inform, creative food
affirm, yes south part of town
request, whats the address phone number and area
inform, indian food
request, i want to know the phone number
request, address
request, and the phone number
request, post code
null(), noise
bye, bye
confirm, does it serve european type food
request, okay may i have the address
inform, i want a restaurant in the north part of town
inform, chinese food in the east part of town
inform, i dont care
confirm, is it moderately priced
inform, im looking for a cheap restaurant in the south part of town
request, address
inform, im looking for a moderately priced restaurant that serves turkish food
inform, can i get turkish food
thankyou, thank you good bye
inform, cheap
negate, no
inform, british food
inform, im looking for vietnamese food
thankyou, thank you good bye
inform, expensive restaurant south part of town
inform, im looking for a restaurant in the north part of town that serves thai food
request, phone number
thankyou, thank you good bye
inform, north
inform, im looking for a restaurant that serves romanian food
inform, i dont care
request, whats the phone number
inform, im looking for an expensive restaurant in the south part of town
inform, im looking for expensive welsh food
inform, north part of town please
affirm, yes
request, phone number
inform, i need a restaurant in the west part of town
reqalts, okay give me another option
inform, italian food
inform, moderate
inform, im looking for a restaurant in the east part of town
request, area
inform, australian food
request, phone number
reqalts, how about vietnamese food
reqalts, how about vietnamese type of food
negate, no
request, and the post code
request, postcode
request, phone number
request, thats fine give me the address
null(), sil
reqalts, is there a restaurant serving italian food
reqalts, what about french food
inform, any
inform, north
inform, im looking for a restaurant that serves romanian food
inform, i dont care
inform, like to find a moderately priced restaurant in the west part of town
reqalts, how about italian
reqalts, anything else
inform, european
reqalts, how about indian food
request, what is the address
inform, expensive
request, the area of the venue
inform, east
inform, i would like to find a moderately priced restaurant in the north part of town
request, what is their phone number and type of food
inform, caribbean food
request, address
inform, north part of town
inform, any price range
inform, any kind
reqalts, how about indian food
inform, i am looking for a restaurant in the north part of town it shou
inform, are there any that serve vietnamese food
thankyou, thank you good bye
inform, east
null(), nt care
inform, im looking for a expensive restaurant in the east part of town
request, what is the phone number
request, can i have the address
inform, french
null(), sil
inform, unintelligible food
inform, i dont care
inform, west
null(), sil
null(), unintelligible
request, and the post code
inform, any part of town
inform, im looking for a moderately priced restaurant in the west part of town
reqalts, what else
inform, mexican food
bye, good bye
inform, asian oriental
inform, looking for a restaurant in west part of town serving cantonese
null(), s
reqalts, how about indian type of food
request, phone number
request, and price range
inform, moderate
reqalts, how about chinese food
request, phone number
thankyou, thank you
thankyou, thank you good bye
null(), inaudible
request, and phone number
inform, west
request, and whats the phone number
request, okay can i have the address and phone number
inform, cheap
inform, restaurant in central
thankyou, thank you good bye
thankyou, thank you good bye
request, what is the address
thankyou, thank you good bye
reqalts, how about indian food
request, whats their phone number
inform, chinese chinese
request, can i have the phone number
inform, i dont care
request, address
bye, good bye
null(), sil
reqalts, is there anything else
request, address
inform, im looking for a moderately priced restaurant in the east part of town
null(), sil
inform, moderately priced restaurant
request, whats the phone number
inform, cantonese food
request, what is the phone number
null(), sil
null(), sil
thankyou, thank you good bye
inform, thai food
request, where is the location
thankyou, thank you good bye
thankyou, thank you good bye
inform, moderate price
request, may i have the address
inform, brazilian
thankyou, thank you good bye
inform, vietnamese food
null(), noise
inform, i would like an expensive restaurant in the south of town
inform, cheap restaurant in the east part of town
bye, goodbye
null(), noise
inform, european food
inform, i need a restaurant in the center of town
inform, cheap restaurant serving malaysian food
request, and type of food
inform, dont care
inform, cheap
null(), what
inform, im looking for a cheap restaurant that serves italian food
reqalts, how bout indian food
request, what is the address
thankyou, thank you good bye
request, and the post code please
inform, i do not care
request, whats the phone number
affirm, yes
inform, portuguese food
thankyou, okay thank you good bye
thankyou, thank you goodbye
request, phone number
inform, i dont care
reqalts, how about the center area
reqalts, is there anything else
affirm, yes
inform, international
request, address
request, can i have post code
thankyou, thank you good bye
inform, im looking for a restaurant that serves french food
request, whats its phone number
confirm, does it serve chinese food
request, whats the phone number
inform, i dont care
request, may i have the address please
null(), sil
request, the post code
inform, indian food
request, what is the phone number
inform, expensive restaurant in the east
inform, lebanese
reqalts, anything else
thankyou, thank you good bye
thankyou, thank you good bye
thankyou, thank you good bye
negate, no hungarian food
request, whats the address
request, can i have the phone number
thankyou, thank you good bye
inform, im looking for a restaurant in the west part of town
inform, any kind
thankyou, thank you good bye
request, whats the address
request, address
request, whats the phone number
request, what is the phone number
inform, east
null(), suggestions
thankyou, thank you good bye
thankyou, thank you good bye
null(), uh
inform, any
request, okay can i have the phone number
request, post code
inform, any part
thankyou, thank you good bye
null(), noise
thankyou, thank you good bye
request, what is the address and phone number
negate, no
affirm, yes
affirm, yes
inform, any area
request, phone number and price range
null(), unintelligible
request, phone number
affirm, yes
thankyou, noise thank you goodbye
inform, french food
inform, italian food
confirm, does it serve indian food
request, can i get the address
thankyou, thank you good bye
inform, im looking for a restaurant in the north part of town serving malaysian food
request, okay and can i get their address
negate, noise no im looking for a french restaurant
negate, no
thankyou, thank you good bye
request, phone number
request, whats the address
null(), unintelligible
inform, north part of town
inform, expensive
inform, indian food
inform, indonesian
request, what kind of food do they serve
affirm, yes
inform, west
null(), noise
inform, portuguese food
thankyou, thank you good bye
request, and price range
inform, any
request, what type of food
thankyou, thank you
reqalts, how about a gastropub
inform, north
inform, south
inform, catalan
request, what is the address
inform, im looking for an expensive restaurant that serves
inform, i dont care
request, can i get the address phone number and post code please
inform, thai
affirm, yeah
inform, south
request, may i have the phone number and post code
request, phone number
inform, west part of town
inform, im looking for a restaurant in the east part of town serving australian
request, the phone number
null(), noise
null(), unintelligible
inform, the west part of town
thankyou, thank you good bye
reqalts, is there anything else
inform, im looking for cheap food
request, what is the price range
inform, i would like crossover food
thankyou, thank you goodbye
request, what is the address
inform, im looking for a restaurant in the north part of town and it should serve cata
affirm, yea
request, okay and the phone number please
thankyou, thank you good bye
affirm, yes
inform, thai food
request, could i have the address
request, area
inform, i would like modern european food
thankyou, thank you good bye
request, does it what kind of food does it serve
thankyou, thank you good bye
inform, modern european food
thankyou, thank you goodbye
request, what is the phone number
inform, im looking for a restaurant in the center and it should serve swedish food
null(), unintelligible
request, what is the telephone number
inform, north part of town
inform, expensive
request, what is the phone number
request, whats the address and post code
inform, vietnamese
request, whats the phone number and address
inform, any
thankyou, thank you
inform, vietnamese food
request, the phone number
request, type of food does it serve
request, uh phone number
inform, im looking for a moderately priced restaurant in the east part of town
affirm, right
thankyou, thank you good bye
null(), unintelligible
inform, moderately priced
inform, dont care
request, phone number
inform, vietnamese
null(), unintelligible
inform, east part of town i need an expensive restaurant
inform, moderately priced restaurant
request, what type of food does it serve
negate, no
null(), sil
negate, no english food
inform, doesnt matter
request, address and price range
thankyou, thank you good bye
request, address
thankyou, thank you good bye
inform, food
request, address
affirm, yes
affirm, yes
request, phone number
request, address
inform, asian oriental type of food
request, address phone number and type of food
inform, spanish food
affirm, yes hi im looking for a restaurant in the north
thankyou, thank you good bye
reqalts, how about vietnamese type of food
inform, french
request, what is the phone number
reqalts, how about indian
request, whats the address
inform, turkish
request, phone number
inform, im looking for a japanese restaurant in the east part
request, whats the address
thankyou, thank you good bye
inform, italian food
inform, restaurant south part of town
thankyou, great thank you good bye
thankyou, thank you good bye
request, what is the address
request, address
reqalts, is there anything else
request, phone number
inform, south side of town
affirm, yes
request, and the phone number
inform, im looking for a restaurant that serves mexican food
thankyou, thank you good bye
inform, the indian food
inform, i dont care
request, address and phone number
inform, portuguese food
inform, dont care
request, whats the address
affirm, yes
inform, portuguese
inform, japanese
inform, french
request, could i have the address and phone number
inform, i dont care
null(), unintelligible
request, post code
thankyou, thank you good bye
inform, british food
thankyou, thank you good bye
inform, east
request, whats the area
request, what is the phone number
inform, dont care
thankyou, thank you good bye
inform, cheap
inform, any
inform, italian
inform, irish
inform, cheap
reqalts, anything else
request, address
thankyou, thank you good bye
thankyou, thank you goodbye
thankyou, thank you good bye
negate, no
affirm, ah yes can i get a restaurant that serves french food
thankyou, thank you good bye
request, expensive price range
inform, i want to find a cheap restaurant that serves
request, phone number
reqalts, what about asian oriental food
reqalts, what about british
inform, uh cheap restaurant in north part of town
inform, italian
inform, expensive restaurant in the south part of town
reqalts, anything else
affirm, yes
request, address
request, address
inform, expensive restaurant in the east of town
inform, korean food
negate, no thank you goodbye
inform, in the north part of town
request, could i have the phone number and post code please
request, phone number
request, address
null(), sil
request, address
inform, west
request, address
inform, indian food
null(), sil
thankyou, thank you good bye
reqalts, do you have any other restaurant
inform, in the west part
inform, christmas food
request, address
inform, gastropub
inform, hungarian food in the center of town
request, what is the address
inform, free food
inform, thai food
thankyou, thank you good bye
inform, catalan food
inform, center
request, the address
thankyou, thank you good bye
reqalts, anything else
thankyou, thank you good bye
null(), there
request, what price range
inform, pan asian food
affirm, right
request, what is the address
thankyou, thank you good bye
inform, i dont care moderate price
inform, that serves swiss food
request, whats the address noise
inform, i dont care
inform, portuguese
request, may i have the phone number and address
inform, i am looking for a restaurant in the south part of town
inform, i do not care about the price range im just looking for a restaurant in the center that serves korean food
request, type of food
inform, indian food
inform, vietnamese
inform, uh cheap restaurant
inform, that doesnt matter
request, can i have the address and phone number
request, phone number
thankyou, thank you good bye
request, whats the address
inform, i need a restaurant that serves
inform, north
reqalts, how about indian food
request, and the price range
confirm, does it serve international food
null(), sil
inform, any kind
thankyou, thank you good bye
negate, no
request, whats the address
inform, i dont care
request, whats the address
inform, any
inform, italian food
thankyou, thank you goodbye
request, what is the phone number
negate, no
inform, serves british food
inform, international
request, um give me the addresses
reqalts, is there anything else
request, whats the address
request, phone number
inform, i would like a moderately priced restaurant
request, postcode
request, postcode
thankyou, thank you good bye
request, what is price range
request, and the phone number
affirm, yes
thankyou, thank you
null(), noise
thankyou, thank you good bye
affirm, yes expensive
request, phone number
request, what kind of food does it serve
confirm, is it in the center of town
inform, im looking for a
inform, cheap
inform, in the east part of the town
inform, im looking for a cheap restaurant in the west part of town
inform, i want a restaurant in the south part of town that serves moroccan food
thankyou, thank you
request, whats their price range
request, phone number
inform, moderate
inform, expensive
request, and whats their phone number
inform, i want to find a restaurant in the north part of town
inform, i dont care
affirm, yes
inform, unintelligible food
request, um whats the address
null(), sil
inform, serving barbecue food
request, what is the phone number
inform, moderately priced restaurant
inform, any
request, post code
null(), post
request, phone number
inform, korean
request, phone number
thankyou, thank you good bye
request, what is the address
inform, uh any area
request, whats the address
inform, any
inform, english food
thankyou, thank you goodbye
request, what is the post code
request, address
affirm, yes
request, type of food
request, and the post code
inform, corsica food
inform, moderate
reqalts, how about european food
affirm, yes
thankyou, thank you good bye
affirm, yes can i have can i get swedish food in any area
inform, crossover restaurant west part of town
inform, cheap
inform, breath im looking for a moderately priced restaurant in the east p
inform, find gastro pub type food
request, what is the address
inform, south
thankyou, thank you good bye
thankyou, thank you good bye
reqalts, how about a restaurant serving vietnamese food
inform, dont care
inform, international
reqalts, how about chinese food
inform, east part
request, whats the address
thankyou, thank you good bye
request, phone number
reqalts, could you give me another venue
request, post code
request, can i get the phone number
request, yea you can give me the address
inform, restaurant
request, what is the phone number
inform, food
inform, centre
null(), okay
inform, any area
inform, dont care
null(), noise
thankyou, thank you goodbye
reqalts, how about chinese
thankyou, thank you good bye
inform, indian
request, cool give me that phone number
request, phone number
thankyou, thank you good bye
reqalts, anything else
inform, moderately priced
thankyou, thank you goodbye
inform, doesnt matter
inform, doesnt matter
inform, spanish
request, can i get the phone number
request, and what area
request, address and phone number
reqalts, what about french food
reqalts, okay what about european
inform, steak house
request, address
inform, moderately priced restaurant
null(), is there any
inform, noise anything expensive
inform, um dont care
request, the address
reqalts, what about italian food
request, in what part of town
inform, im looking for something cheap
request, address
negate, no
request, phone number
inform, i want a moderate priced restaurant in the north part of town
reqalts, anything else
request, whats the phone number
inform, european food
reqalts, are there any barbecue restaurants
inform, any area
inform, south
inform, expensive
inform, malaysian
thankyou, thank you good bye
inform, cheap
request, what is the address
inform, south
thankyou, thank you good bye
null(), sil
inform, im looking for a restaurant in the east part of town
negate, no
affirm, yes
request, address
thankyou, thank you good bye
null(), okay is there
inform, im looking for a cheap restaurant in the south part of town
inform, the expensive
affirm, yes
inform, british food
request, what is the phone number
request, can i have the address please
reqalts, anything else
inform, in west part of town
